LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
E. Turner - D. Lillard - M. Harkless - C. McCollum - M. Plumlee,POR,14,54,124.8,137.3,-12.5,66.7,2.13,21.3,28.3,52.2,40.2,0.1,59.7,64.8,98.43,46.6,E. Turner , D. Lillard , M. Harkless , C. McCollum , M. Plumlee
G. Dragic - J. Johnson - H. Whiteside - D. Waiters - R. McGruder,MIA,21,54,133.9,108.7,25.2,58.3,2.19,21.2,34.1,67.2,52.9,0.1,71.1,70.4,102.39,62.2,G. Dragic , J. Johnson , H. Whiteside , D. Waiters , R. McGruder
I. Smith - T. Harris - J. Leuer - A. Baynes - S. Johnson,DET,15,54,98.2,97.3,0.9,51.1,1.09,15.8,34.8,87.5,61.7,0.2,53.3,56.5,100.53,54.2,I. Smith , T. Harris , J. Leuer , A. Baynes , S. Johnson
J. Crawford - R. Felton - A. Anderson - M. Speights - W. Johnson,LAC,8,54,97.2,88.4,8.8,53.8,1.91,15.7,13.2,78.8,45.7,0.1,48.9,52.4,97.01,55.2,J. Crawford , R. Felton , A. Anderson , M. Speights , W. Johnson
L. Deng - J. Calderon - N. Young - T. Mozgov - J. Randle,LAL,6,54,89,116.8,-27.8,65.8,0.96,17.1,24,81.6,52.5,0.2,50,52.1,96.74,33.4,L. Deng , J. Calderon , N. Young , T. Mozgov , J. Randle
P. Gasol - L. Aldridge - P. Mills - K. Leonard - K. Anderson,SAS,6,54,111.8,93.2,18.6,60,2.67,17.9,15.4,81.1,48.6,0.1,51.7,56.7,91.72,60.8,P. Gasol , L. Aldridge , P. Mills , K. Leonard , K. Anderson
P. Gasol - T. Parker - L. Aldridge - K. Leonard - J. Simmons,SAS,12,54,109.9,96.1,13.8,54.5,1.85,16.9,34,79.6,57.7,0.1,52.7,55.5,90.3,58.6,P. Gasol , T. Parker , L. Aldridge , K. Leonard , J. Simmons
R. Covington - N. Stauskas - D. Saric - T. McConnell - R. Holmes,PHI,18,54,97.5,108.1,-10.7,78,1.78,19.6,26.3,76.6,52.9,0.2,50.5,53.8,108.17,47.2,R. Covington , N. Stauskas , D. Saric , T. McConnell , R. Holmes
V. Carter - Z. Randolph - M. Conley - M. Gasol - J. Ennis III,MEM,21,54,110.9,116.4,-5.4,54.8,1.53,14.4,28.1,75.5,48.7,0.1,50,55.4,102.33,42.6,V. Carter , Z. Randolph , M. Conley , M. Gasol , J. Ennis III
Z. Pachulia - A. Iguodala - S. Curry - K. Thompson - D. Green,GSW,29,54,138.5,95.2,43.2,74.2,3.83,26.6,26.8,60.7,47.1,0.1,70,72.1,108.54,67,Z. Pachulia , A. Iguodala , S. Curry , K. Thompson , D. Green
A. Horford - J. Jerebko - A. Bradley - I. Thomas - J. Crowder,BOS,15,53,111.9,95.5,16.4,75.6,2.83,21.9,25,62.9,46.7,0.1,53.6,58,99.98,60,A. Horford , J. Jerebko , A. Bradley , I. Thomas , J. Crowder
B. Udrih - M. Morris - J. Leuer - A. Baynes - S. Johnson,DET,10,53,91.1,109.8,-18.7,59.5,1.47,15.5,37.9,80.4,56.7,0.1,41.5,45.3,92.19,38.7,B. Udrih , M. Morris , J. Leuer , A. Baynes , S. Johnson
D. Lillard - M. Leonard - M. Harkless - C. McCollum - N. Vonleh,POR,7,53,143.3,117.5,25.8,51.8,4.14,19.2,35.3,64.8,50.5,0.1,63.2,65.1,92.89,59.9,D. Lillard , M. Leonard , M. Harkless , C. McCollum , N. Vonleh
I. Smith - T. Harris - A. Baynes - K. Caldwell-Pope - S. Johnson,DET,19,53,115.7,88.4,27.3,50,3,17.8,28.8,79.2,53,0.1,57.4,60,103.23,63.9,I. Smith , T. Harris , A. Baynes , K. Caldwell-Pope, S. Johnson
J. Nelson - D. Gallinari - K. Faried - J. Nurkic - E. Mudiay,DEN,5,53,85.6,113.5,-27.9,61.5,1.14,14.8,40.9,70.4,54.2,0.2,39.6,42.9,100.97,39.3,J. Nelson , D. Gallinari , K. Faried , J. Nurkic , E. Mudiay
J. Nelson - W. Chandler - W. Barton - J. Nurkic - J. Murray,DEN,8,53,105.3,100.9,4.4,69.8,1.5,19.7,19.1,72.7,50.4,0.2,56.7,60.3,104.09,54.8,J. Nelson , W. Chandler , W. Barton , J. Nurkic , J. Murray
R. Gay - K. Koufos - D. Collison - D. Cousins - B. McLemore,SAC,6,53,100,90.7,9.3,54.8,1.64,16.1,21.4,84.4,49.5,0.1,49,52.4,97.92,51.5,R. Gay , K. Koufos , D. Collison , D. Cousins , B. McLemore
B. Diaw - G. Hayward - S. Mack - R. Gobert - R. Hood,UTA,18,52,96.2,73.6,22.6,64.1,1.19,18,23.3,75.8,54.3,0.2,56.2,58,96.15,71.9,B. Diaw , G. Hayward , S. Mack , R. Gobert , R. Hood
D. Howard - E. Ilyasova - T. Sefolosha - D. Schroder - T. Hardaway Jr.,ATL,7,52,108,89.4,18.7,67.4,1.12,18.5,35.6,88.9,64.6,0.2,55.3,60.8,103.52,59.8,D. Howard , E. Ilyasova , T. Sefolosha , D. Schroder , T. Hardaway Jr.
D. West - S. Livingston - A. Iguodala - K. Durant - I. Clark,GSW,14,52,105.7,128.8,-23.1,76.7,2.36,23.4,12.8,70,44.9,0.1,56.8,60.9,96.83,45.2,D. West , S. Livingston , A. Iguodala , K. Durant , I. Clark
E. Turner - A. Aminu - D. Lillard - A. Crabbe - M. Plumlee,POR,21,52,101.9,121.9,-20,59.5,2,15.8,23.1,74.4,46.3,0.1,48.3,53.6,96.82,40.2,E. Turner , A. Aminu , D. Lillard , A. Crabbe , M. Plumlee
G. Dragic - H. Whiteside - D. Williams - D. Waiters - J. Richardson,MIA,4,52,115.2,112.9,2.3,53.5,1.53,16.7,30.8,72.3,50.5,0.2,53.2,56.5,92.19,47,G. Dragic , H. Whiteside , D. Williams , D. Waiters , J. Richardson
J. Johnson - W. Ellington - H. Whiteside - T. Johnson - J. Richardson,MIA,16,52,111.9,115.6,-3.7,60.9,1.65,19.3,18.6,81.4,50,0.2,61,63.5,100.4,49.4,J. Johnson , W. Ellington , H. Whiteside , T. Johnson , J. Richardson
J. Wall - M. Morris - B. Beal - O. Porter Jr. - K. Oubre Jr.,WAS,29,52,109.8,103,6.8,45.9,2.13,11,31.3,63.4,50.4,0.1,47,60.9,118.4,63,J. Wall , M. Morris , B. Beal , O. Porter Jr. , K. Oubre Jr.
K. Lowry - D. DeRozan - P. Patterson - J. Valanciunas - T. Ross,TOR,17,52,123.9,97.2,26.7,44.7,2.1,14.6,12.5,72.9,42.7,0.1,60.8,65.4,104.35,59.9,K. Lowry , D. DeRozan , P. Patterson , J. Valanciunas , T. Ross
M. Morris - T. Harris - R. Jackson - A. Drummond - S. Johnson,DET,13,52,103.5,114.2,-10.6,55.1,1.69,17.1,30,78,49.5,0.1,51.9,53,104.21,41.4,M. Morris , T. Harris , R. Jackson , A. Drummond , S. Johnson
N. Stauskas - D. Saric - T. McConnell - R. Holmes - T. Luwawu-Cabarrot,PHI,22,52,97.3,100.8,-3.6,75,1.17,18.9,14,68.5,44.3,0.2,58.8,62.6,104.97,46.3,N. Stauskas , D. Saric , T. McConnell , R. Holmes , T. Luwawu-Cabarrot
A. Bogut - J. Barea - W. Matthews - H. Barnes - D. Finney-Smith,DAL,4,51,101.1,84.9,16.2,45.9,1.89,14.5,18.8,63.8,41.1,0.1,49.4,52.4,87.26,63.2,A. Bogut , J. Barea , W. Matthews , H. Barnes , D. Finney-Smith
B. Rush - R. Rubio - N. Bjelica - A. Wiggins - K. Towns,MIN,15,51,105.5,97.3,8.2,59.5,1.67,16.4,33.3,70.5,52.5,0.1,50,53.9,104.12,57,B. Rush , R. Rubio , N. Bjelica , A. Wiggins , K. Towns
D. Nowitzki - W. Matthews - H. Barnes - N. Noel - S. Curry,DAL,5,51,92.9,90.1,2.8,58.3,2.1,15.7,25,78.6,51.8,0.1,43.5,46.9,93.99,55.2,D. Nowitzki , W. Matthews , H. Barnes , N. Noel , S. Curry
J. Crawford - C. Paul - M. Speights - B. Griffin - A. Rivers,LAC,24,51,110,114.7,-4.7,51.2,2.1,15.4,32.7,74.3,49.4,0.1,50.5,54,95.71,40.5,J. Crawford , C. Paul , M. Speights , B. Griffin , A. Rivers
J. Johnson - H. Whiteside - R. McGruder - T. Johnson - J. Richardson,MIA,18,51,103.8,103.9,-0.1,53.3,1.14,16.1,37.3,72.7,53.7,0.2,52.7,54.6,97.53,50.1,J. Johnson , H. Whiteside , R. McGruder , T. Johnson , J. Richardson
J. Nelson - W. Chandler - D. Gallinari - W. Barton - N. Jokic,DEN,13,51,112.5,107.4,5.1,57.8,2.6,17.2,37.9,72.7,52.9,0.1,48.5,52.3,99.06,48.3,J. Nelson , W. Chandler , D. Gallinari , W. Barton , N. Jokic
L. Williams - T. Robinson - J. Clarkson - T. Black - B. Ingram,LAL,11,51,109.4,108.2,1.3,43.2,1.27,13.2,41.5,73.6,57.5,0.1,53.2,55.1,101.51,46.5,L. Williams , T. Robinson , J. Clarkson , T. Black , B. Ingram
M. Beasley - G. Monroe - T. Snell - J. Parker - M. Brogdon,MIL,19,51,113.5,115.9,-2.4,61.2,2.14,20.4,14,79.5,47.1,0.1,61.1,63.8,105.14,47.4,M. Beasley , G. Monroe , T. Snell , J. Parker , M. Brogdon
M. Belinelli - R. Sessions - R. Hibbert - M. Kidd-Gilchrist - F. Kaminsky,CHA,11,51,105.6,98,7.6,60.5,1.63,17.8,33.3,74.1,54.9,0.1,54.5,57.6,97.71,57.3,M. Belinelli , R. Sessions , R. Hibbert , M. Kidd-Gilchrist, F. Kaminsky
R. Covington - N. Stauskas - D. Saric - T. McConnell - J. Okafor,PHI,17,51,84.1,99.1,-15,54.1,1.25,13,33.3,74,50,0.1,40.8,42.3,105.16,36.5,R. Covington , N. Stauskas , D. Saric , T. McConnell , J. Okafor
R. Foye - B. Lopez - T. Booker - B. Bogdanovic - S. Dinwiddie,BKN,5,51,93.2,112,-18.8,52.6,1.11,15,20,83.7,49.5,0.2,48.9,51.5,96.16,38.4,R. Foye , B. Lopez , T. Booker , B. Bogdanovic , S. Dinwiddie
T. Chandler - P. Tucker - E. Bledsoe - B. Knight - D. Booker,PHX,13,51,113.9,114,-0.1,32.4,0.73,8.3,32.6,71.7,52.2,0.1,48.7,60.5,101.45,49.1,T. Chandler , P. Tucker , E. Bledsoe , B. Knight , D. Booker
A. Jefferson - M. Ellis - A. Brooks - L. Allen - G. Robinson III,IND,8,50,98,118.4,-20.3,52.4,2,16.5,28.3,70.4,51,0.1,50,52.6,94.89,44.4,A. Jefferson , M. Ellis , A. Brooks , L. Allen , G. Robinson III
B. Lopez - J. Lin - S. Kilpatrick - R. Hollis-Jefferson - C. LeVert,BKN,11,50,122.4,92.6,29.8,59.2,2.07,19.6,28.3,76.8,54.9,0.1,62.2,64,102.63,69.5,B. Lopez , J. Lin , S. Kilpatrick , R. Hollis-Jefferson, C. LeVert
D. Lee - L. Aldridge - D. Green - P. Mills - K. Leonard,SAS,24,50,100.9,93.3,7.7,55.8,2.67,16.7,27.8,67.2,48.7,0.1,50.5,52.6,100.66,57.1,D. Lee , L. Aldridge , D. Green , P. Mills , K. Leonard
E. Kanter - V. Oladipo - A. Abrines - S. Christon - D. Sabonis,OKC,14,50,103.8,87.1,16.6,53.7,1.29,15.3,39.6,90.9,64.1,0.2,51.7,56.2,99.58,62.3,E. Kanter , V. Oladipo , A. Abrines , S. Christon , D. Sabonis
J. Johnson - B. Diaw - G. Hill - R. Gobert - R. Hood,UTA,8,50,114.7,105.3,9.5,55,2.44,18,12.2,71.8,41.3,0.1,57.5,61.7,90.84,55.1,J. Johnson , B. Diaw , G. Hill , R. Gobert , R. Hood
J. Nelson - W. Chandler - D. Gallinari - N. Jokic - J. Murray,DEN,14,50,109.8,84.1,25.8,62.2,2,18.2,25,83.9,54.5,0.1,52.5,56.4,108.58,60.4,J. Nelson , W. Chandler , D. Gallinari , N. Jokic , J. Murray
J. Nelson - W. Chandler - K. Faried - G. Harris - N. Jokic,DEN,8,50,121.9,123,-1.1,65.3,1.88,20,44.2,69.8,55.8,0.2,53.5,57.5,99.05,50,J. Nelson , W. Chandler , K. Faried , G. Harris , N. Jokic
J. Terry - G. Monroe - M. Teletovic - G. Antetokounmpo - M. Dellavedova,MIL,15,50,92.4,102.9,-10.5,73,1.8,18.9,20,77.3,45.5,0.1,46.6,50.3,101.8,44,J. Terry , G. Monroe , M. Teletovic , G. Antetokounmpo , M. Dellavedova
L. Williams - J. Clarkson - L. Nance Jr. - B. Ingram - I. Zubac,LAL,8,50,87.6,108.5,-20.9,40.6,0.76,9.7,30.4,57.4,43.6,0.2,39.1,46.7,102.06,36.2,L. Williams , J. Clarkson , L. Nance Jr. , B. Ingram , I. Zubac
