LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
S. Nash - K. Bryant - P. Gasol - D. Howard - J. Meeks,LAL,9,54,110.8,110.7,0.2,56,1.27,17.6,26.2,65.2,50,0.2,62.8,64.5,107.26,52.7,S. Nash , K. Bryant , P. Gasol , D. Howard , J. Meeks
A. Bargnani - K. Lowry - D. DeRozan - L. Fields - J. Valanciunas,TOR,6,53,102.7,106.4,-3.7,59.1,1.86,17.1,29.8,68.8,47.6,0.1,47.5,51.5,99.26,45.9,A. Bargnani , K. Lowry , D. DeRozan , L. Fields , J. Valanciunas
D. Harris - J. Smith - A. Horford - A. Tolliver - J. Teague,ATL,6,53,102.7,88.9,13.8,68.1,2.67,21.1,17.6,77.8,48.6,0.1,51,54.3,99.43,61.5,D. Harris , J. Smith , A. Horford , A. Tolliver , J. Teague
J. Kidd - T. Chandler - C. Anthony - J. Smith - S. Novak,NYK,15,53,117.9,96.2,21.7,43.5,2.86,13.8,26.9,78.3,51,0.1,53.6,58.8,97.17,63.2,J. Kidd , T. Chandler , C. Anthony , J. Smith , S. Novak
K. Perkins - K. Martin - T. Sefolosha - K. Durant - R. Westbrook,OKC,21,53,113,98.2,14.8,50,1,15.1,36.4,69.5,55.3,0.2,56.8,63.1,103.81,60.8,K. Perkins , K. Martin , T. Sefolosha , K. Durant , R. Westbrook
L. Aldridge - J. Hickson - V. Claver - D. Lillard - W. Barton,POR,7,53,91.4,98.1,-6.7,46.3,1.58,13.4,29.5,72.2,49.6,0.1,42,44.5,95.82,44.3,L. Aldridge , J. Hickson , V. Claver , D. Lillard , W. Barton
M. Miller - L. James - C. Bosh - D. Wade - M. Chalmers,MIA,11,53,109.3,94.1,15.2,69.8,2.14,21,16.7,71.2,48.5,0.1,58.4,61.1,95.29,68.8,M. Miller , L. James , C. Bosh , D. Wade , M. Chalmers
M. Miller - L. James - C. Bosh - U. Haslem - M. Chalmers,MIA,4,53,100,118,-18,65.8,1.67,18.1,23.5,73.9,47.4,0.1,48.8,53.1,91.23,44,M. Miller , L. James , C. Bosh , U. Haslem , M. Chalmers
N. Mohammed - N. Robinson - M. Belinelli - T. Gibson - J. Butler,CHI,12,53,118.2,101.1,17.1,54.5,2.4,17.6,28.3,68.5,50,0.1,55.7,59.7,87.96,59.5,N. Mohammed , N. Robinson , M. Belinelli , T. Gibson , J. Butler
R. Allen - S. Battier - C. Andersen - L. James - M. Chalmers,MIA,24,53,93.3,98,-4.7,41.2,1.56,10.9,18.5,52.6,36,0.1,46,49.6,93.54,48.6,R. Allen , S. Battier , C. Andersen , L. James , M. Chalmers
C. Butler - M. Barnes - C. Paul - D. Jordan - B. Griffin,LAC,15,52,127,102.7,24.3,75,3,23.6,30.6,81.3,55.7,0.1,62,65.1,102.29,65.8,C. Butler , M. Barnes , C. Paul , D. Jordan , B. Griffin
E. Watson - D. Carroll - D. Favors - E. Kanter - A. Burks,UTA,6,52,100,100,0,58.1,1.09,17.1,34.8,66.7,52,0.2,50,54.1,98.24,52,E. Watson , D. Carroll , D. Favors , E. Kanter , A. Burks
J. Johnson - K. Bogans - A. Blatche - C. Watson - M. Teletovic,BKN,11,52,94.8,102,-7.2,52.9,1,13.6,35.8,69.6,51.5,0.2,45.2,49,90.11,43.6,J. Johnson , K. Bogans , A. Blatche , C. Watson , M. Teletovic
J. Thompson - T. Evans - M. Thornton - D. Cousins - I. Thomas,SAC,23,52,109.9,107.9,2,44.2,1.36,13.6,23.9,72.9,48.9,0.1,54.6,60.3,104.44,47.1,J. Thompson , T. Evans , M. Thornton , D. Cousins , I. Thomas
J. Tinsley - A. Jefferson - M. Williams - P. Millsap - G. Hayward,UTA,11,52,107.5,81.9,25.6,58.5,1.41,17.1,25,79.3,57.1,0.2,56.4,61.3,97.75,67.9,J. Tinsley , A. Jefferson , M. Williams , P. Millsap , G. Hayward
K. Garnett - P. Pierce - J. Terry - B. Bass - C. Lee,BOS,13,52,102.9,77.6,25.3,70,2,20.6,14.3,78.2,50.5,0.1,53.1,58,96.29,71.2,K. Garnett , P. Pierce , J. Terry , B. Bass , C. Lee
R. Allen - R. Lewis - D. Wade - U. Haslem - N. Cole,MIA,8,52,113,87.6,25.4,54.8,1.53,16.7,30,72.1,49.5,0.1,52.2,56.4,94.65,64.9,R. Allen , R. Lewis , D. Wade , U. Haslem , N. Cole
R. Jefferson - J. Jack - C. Landry - F. Ezeli - D. Green,GSW,15,52,88.7,103.8,-15.2,60,1.05,15.7,34,76,55.7,0.2,46.8,48.1,92.6,34.6,R. Jefferson , J. Jack , C. Landry , F. Ezeli , D. Green
S. Pavlovic - L. Aldridge - J. Hickson - N. Batum - D. Lillard,POR,10,52,98.1,109.6,-11.5,54.1,1.05,14.2,32.1,66.7,48,0.2,50,53.7,95.12,41.5,S. Pavlovic , L. Aldridge , J. Hickson , N. Batum , D. Lillard
V. Carter - D. Nowitzki - E. Brand - M. James - J. Crowder,DAL,12,52,122.4,83.8,38.6,52.3,2.3,16.9,33.3,83,57.9,0.1,56.2,60,93.32,68.2,V. Carter , D. Nowitzki , E. Brand , M. James , J. Crowder
A. Jamison - M. World Peace - S. Blake - D. Howard - J. Meeks,LAL,15,51,88.3,87.2,1.2,63.6,1.17,15.1,25.9,81.5,52.7,0.2,41.9,46.9,99.67,50.9,A. Jamison , M. World Peace , S. Blake , D. Howard , J. Meeks
A. Jamison - S. Blake - D. Howard - E. Clark - J. Meeks,LAL,11,51,103,103,0,64.7,1.05,16.7,25,70,48.9,0.2,53.4,57.7,93.95,54.6,A. Jamison , S. Blake , D. Howard , E. Clark , J. Meeks
D. Fisher - S. Marion - C. Kaman - D. Jones - O. Mayo,DAL,6,51,111.1,108.9,2.2,63,1.53,21.6,18.2,69.2,49.4,0.2,62,64.9,94.03,50.7,D. Fisher , S. Marion , C. Kaman , D. Jones , O. Mayo
J. Smith - R. Anderson - A. Aminu - G. Vasquez - A. Rivers,NOH,17,51,95.9,101,-5,63.2,1.41,17.8,27.7,78.7,53.2,0.2,50,51.6,95.82,43.8,J. Smith , R. Anderson , A. Aminu , G. Vasquez , A. Rivers
L. Ridnour - J. Howard - K. Love - N. Pekovic - M. Lee,MIN,3,51,108.7,103.9,4.9,63,1.61,19.7,32.6,79.5,55.6,0.2,56.1,57.4,96.12,51.2,L. Ridnour , J. Howard , K. Love , N. Pekovic , M. Lee
M. Dunleavy - E. Ilyasova - M. Ellis - J. Redick - L. Sanders,MIL,14,51,112.1,69.2,42.9,44.4,1.82,13.7,37,73.4,56.8,0.1,51.5,55,100.27,84.6,M. Dunleavy , E. Ilyasova , M. Ellis , J. Redick , L. Sanders
R. Mason Jr. - J. Smith - R. Anderson - A. Rivers - B. Roberts,NOH,10,51,98,100,-2,57.5,1.53,16.7,37.3,68.6,52.9,0.2,48.3,51.2,90.97,51.4,R. Mason Jr. , J. Smith , R. Anderson , A. Rivers , B. Roberts
S. Nash - K. Bryant - A. Jamison - M. World Peace - E. Clark,LAL,11,51,93.7,134,-40.3,55.6,1.43,13.3,38.1,66,50,0.1,40.2,47,101.72,33,S. Nash , K. Bryant , A. Jamison , M. World Peace , E. Clark
T. Duncan - T. Parker - B. Diaw - D. Green - G. Neal,SAS,12,51,129.3,95.9,33.4,61.7,4.83,21.5,17.5,77.8,52.1,0.1,61.6,65.1,92.78,70.9,T. Duncan , T. Parker , B. Diaw , D. Green , G. Neal
D. West - I. Mahinmi - D. Augustin - P. George - L. Stephenson,IND,22,50,101,71.7,29.3,56.8,1.62,16.2,24.4,72.2,50.5,0.1,52.6,55.1,94.91,72.2,D. West , I. Mahinmi , D. Augustin , P. George , L. Stephenson
E. Okafor - T. Ariza - A. Price - K. Seraphin - B. Beal,WAS,6,50,103.2,109.6,-6.4,56.1,1.44,17.7,28.9,61.8,47,0.2,52.9,54.4,90.33,47.7,E. Okafor , T. Ariza , A. Price , K. Seraphin , B. Beal
J. Crawford - M. Barnes - C. Paul - R. Hollins - B. Griffin,LAC,17,50,108.1,111.9,-3.8,56.4,1.57,16.8,25,57.8,41.6,0.1,57,59.4,95.98,44.6,J. Crawford , M. Barnes , C. Paul , R. Hollins , B. Griffin
J. Crawford - M. Barnes - R. Turiaf - R. Hollins - E. Bledsoe,LAC,10,50,84.2,76.3,7.9,37.1,0.65,10.1,36.5,66.1,52.3,0.2,44,46.9,95.13,60.8,J. Crawford , M. Barnes , R. Turiaf , R. Hollins , E. Bledsoe
K. Bryant - A. Jamison - P. Gasol - S. Blake - E. Clark,LAL,12,50,124.5,97.1,27.4,60.9,1.75,19.6,40,71.7,58.1,0.2,63.3,66,98.55,64.7,K. Bryant , A. Jamison , P. Gasol , S. Blake , E. Clark
L. Scola - S. Telfair - M. Gortat - S. Brown - J. Dudley,PHX,12,50,100,102.1,-2.1,61,1.56,18.4,31.8,66.7,50.5,0.2,52.4,54.3,92.81,48.1,L. Scola , S. Telfair , M. Gortat , S. Brown , J. Dudley
